x_0,y_0,vel_0,accel_0,orientation_0,dist_qb_0,receiver_type_0_WR,receiver_type_0_TE,receiver_type_0_QB,receiver_type_0_RB,receiver_type_0_FB,route_ran_0_FLAT,route_ran_0_GO,defensor_x_0_0,defensor_y_0_0,defensor_vel_0_0,defensor_accel_0_0,defensor_orientation_0_0,defensor_x_0_1,defensor_y_0_1,defensor_vel_0_1,defensor_accel_0_1,defensor_orientation_0_1,x_1,y_1,vel_1,accel_1,orientation_1,dist_qb_1,receiver_type_1_WR,receiver_type_1_TE,receiver_type_1_QB,receiver_type_1_RB,receiver_type_1_FB,route_ran_1_FLAT,route_ran_1_GO,defensor_x_1_0,defensor_y_1_0,defensor_vel_1_0,defensor_accel_1_0,defensor_orientation_1_0,defensor_x_1_1,defensor_y_1_1,defensor_vel_1_1,defensor_accel_1_1,defensor_orientation_1_1,x_2,y_2,vel_2,accel_2,orientation_2,dist_qb_2,receiver_type_2_WR,receiver_type_2_TE,receiver_type_2_QB,receiver_type_2_RB,receiver_type_2_FB,route_ran_2_GO,defensor_x_2_0,defensor_y_2_0,defensor_vel_2_0,defensor_accel_2_0,defensor_orientation_2_0,defensor_x_2_1,defensor_y_2_1,defensor_vel_2_1,defensor_accel_2_1,defensor_orientation_2_1,x_3,y_3,vel_3,accel_3,orientation_3,dist_qb_3,receiver_type_3_WR,receiver_type_3_TE,receiver_type_3_QB,receiver_type_3_RB,receiver_type_3_FB,route_ran_3_CORNER,route_ran_3_IN,defensor_x_3_0,defensor_y_3_0,defensor_vel_3_0,defensor_accel_3_0,defensor_orientation_3_0,defensor_x_3_1,defensor_y_3_1,defensor_vel_3_1,defensor_accel_3_1,defensor_orientation_3_1,x_4,y_4,vel_4,accel_4,orientation_4,dist_qb_4,receiver_type_4_WR,receiver_type_4_TE,receiver_type_4_QB,receiver_type_4_RB,receiver_type_4_FB,route_ran_4_CORNER,route_ran_4_IN,defensor_x_4_0,defensor_y_4_0,defensor_vel_4_0,defensor_accel_4_0,defensor_orientation_4_0,defensor_x_4_1,defensor_y_4_1,defensor_vel_4_1,defensor_accel_4_1,defensor_orientation_4_1,qb_x,qb_y,qb_orientation,qb_speed,qb_direction,qb_accel,amount_of_players_causing_pressure_on_qb,yardsToGo,down_2,yardLine,result
1.348527437336666,1.474693066850114,1.1889427874476015,-0.7669371807450722,-0.10478101518676834,1.4617426912765075,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,1.3823270342891916,-0.05809729046390123,1.7822011976680372,2.435666501795815,-2.0734098021402847,1.3368775664641879,0.007836597123455328,1.670548562329095,2.2605233745796633,-2.1532200526373937,-0.6235981038186329,-0.5398064839180301,0.35750342592242507,-0.6094375347569851,-0.534264900277548,-0.13334616966627458,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.6318819230434664,0.4057423833786988,-0.5595825593263216,1.1207552806806267,-0.39124065864735713,-0.6638058466126908,0.3878371975045157,-0.5559992409756483,1.5930349408712199,-0.37322752522150177,0.3406851197238751,1.423577551507636,0.7432388059296188,-0.7799714039399692,-0.058722375837767876,0.552154997085348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4916169323302427,-0.28759324439016126,-0.8261889910826775,-0.626470583048429,-0.4343990327172825,0.4776402944069182,-0.3135429850347636,-0.7977471555390725,-0.7816954380047935,-0.3552113118654722,0.6035211830410107,0.0549046235355689,0.9026376201865719,-0.9440412543757984,-0.37225340560463716,0.7476860367795702,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,0.3031268730573789,-0.004012909363038211,2.043617760747605,-0.2962496725589974,-1.9212451588192805,0.15132829437073703,-0.18303934423153,1.9495479789986694,0.38499850208362557,-1.9521930317637577,0.3037145381860997,-0.5136738924381017,-0.35851728881742656,0.06355352768575855,-0.03665525191237371,0.6454528338489189,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.37982327962292284,0.1471554759137452,-0.3186761004231062,-0.3059548608032042,0.3815852730573621,-0.3720828578300495,0.07703969018291075,-0.29689572521994634,-0.29768108022320866,0.3893009224097716,-1.374263733762334,-0.37730796204892003,0.8486968045793918,-1.0809544505950224,-0.9987722804241418,1.860705427058302,2.0,-1.0,-1.0,37.0,1
1.4780496962902976,1.63915697765124,1.1889427874476015,-0.09748723899257707,-0.19236955246408494,1.6225005269257429,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,1.4588152403913788,-0.1604338021067418,2.0362636704084647,2.143785674847938,-2.0734098021402847,1.4116012579307302,-0.06269277698763123,1.9397908317389478,2.5352132628977633,-2.083048258060791,-0.6256497883130108,-0.6750527590918154,0.3010731952099594,-0.4440625253254412,-0.6684333089737545,-0.07841427449679658,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.6318819230434664,0.4057423833786988,-0.5595825593263216,1.1207552806806267,-0.39124065864735713,-0.6638058466126908,0.3878371975045157,-0.5559992409756483,1.5930349408712199,-0.37322752522150177,0.455769101185559,1.5259932026952376,0.7737002796890795,-0.5157875413151409,0.15981406082430702,0.6568785050970685,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5547296536532463,-0.1720536003556861,-0.8798010946498291,-0.6095896391938306,-0.5613905823547694,0.5672853936504452,-0.15754032284180844,-0.8933175302459165,-0.6033618780036999,-0.5606570206821498,0.7311754873270064,0.25591138088613447,0.9611104645500406,-1.5107566302709678,-0.45064122484263874,0.9050329723793267,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,0.47519225162272727,0.1832561942454015,2.095595120023786,-0.9953136480938973,-1.858493729541395,0.6544853436638473,0.35638318547808095,2.122748164257349,-1.083248697210334,-1.797957130878237,0.3200701453285081,-0.6816399230104225,-0.5488623384464695,-0.16201673959327192,0.05832593606358272,0.42967994690470374,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.3549259051392658,-0.05604003055346758,-0.26355847701430535,-0.11927053895718118,0.3949723848537992,-0.3720828578300495,0.07703969018291075,-0.29689572521994634,-0.29768108022320866,0.3893009224097716,-1.2840823731800497,-0.3459382469594031,0.5951053561482732,-0.6415987706757553,-1.0385159048113655,1.8355292574113091,2.0,-1.0,-1.0,37.0,1
1.6058677149945382,1.7487995848519935,1.172050063087221,0.6023922455668496,-0.19236955246408494,1.7836379117916907,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,1.5380351681400701,-0.28835444166028684,2.3580761358796734,1.979134951954264,-2.1010478313773313,1.4890924935256662,-0.16528095751285096,2.2090331011488002,2.2291302444861665,-2.083048258060791,-0.6266756305601981,-0.8049952587685905,0.23255077220196563,-0.1684375096062018,-0.8828296465341005,-0.02255374592649938,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.6650490174216634,0.3953584550836985,-0.5797476965993428,1.70958627034804,-0.3771509461223976,-0.6309178338114801,0.39827227905172274,-0.5363564807449086,1.026739039240801,-0.38717211254220985,0.570853082647244,1.5259932026952376,0.8193924903282702,0.0031450459836289807,0.6403712251169315,0.7513939671894748,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6809550962992558,0.013814522656295847,-1.0287236045585832,-0.7615181338852159,-0.1404517190636367,0.6891467004346141,0.028656403001397348,-1.0665388344020712,-0.7995287940049028,-0.08181251789321427,0.8639359637844409,0.4513346171991854,1.0355304482853638,-1.6066623092686119,-0.47988307590634605,1.04752226903404,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,0.6382015576320064,0.5845471305492074,0.5808263639750963,-0.6031558081596852,1.150842592954832,0.6590594986574233,0.41455620338794047,0.729616239350575,-0.5758962618522117,1.155751098080003,0.3336998179471804,-0.8416075711745337,-0.7023664107279557,-0.1217363347220166,0.07645624829830992,0.16310548678767747,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.31509010596541315,-0.2737495017683465,-0.161197176397961,-0.07259945849567535,0.3765820090526331,-0.3372777798147629,-0.12207827828984225,-0.21006359288087784,-0.18367556013772454,0.37079554059538433,-1.1488103323066106,-0.2675139592356081,0.2977912441945486,-0.2336256393221501,-1.044746496758056,1.743216635372335,2.0,-1.0,-1.0,37.0,1
1.7370942141975578,1.8036208884523661,1.1847196063575065,1.2414126445124125,-0.28129873061809646,1.9467593822371452,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,2.324771002333973,3.9138385676737575,-0.7245485333708496,-0.16880856943139289,0.5071093487292119,2.3691715263538433,3.9190109796473678,-0.7257076354185934,-0.04687168729237408,0.5297043324958404,-0.6246239460658218,-0.9322858706968605,0.16805907995914826,0.015312500873291442,-1.039188758958684,0.032515480035336414,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.6650490174216634,0.3953584550836985,-0.5797476965993428,1.70958627034804,-0.3771509461223976,-0.6309178338114801,0.39827227905172274,-0.5363564807449086,1.026739039240801,-0.38717211254220985,0.687307111507282,1.4850269422201985,0.8422385956478659,0.1258018393451563,0.8544477345001883,0.8399027101262115,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8001680143538187,0.2197764968047078,-1.0585081065403341,-0.9472085162857983,-0.24693531658575293,0.8068058931917437,0.2500795364365593,-1.048619389144538,-1.1740292700071993,-0.29519049345957005,1.0043556984990392,0.6467578535122362,1.0780561532769772,-1.3625387627291543,-0.5155139028327088,1.1857802590696396,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,0.9868603510407473,0.6755064094447376,1.7985816384456113,-0.040494559558424174,-1.9093141904079558,0.8283032334196478,0.5203253268604107,2.054974178721344,-0.7296394240819456,-1.797957130878237,0.34732949056585277,-0.9775800721140323,-0.8681508087919608,-0.153960658619021,0.09891618733535908,-0.10702133822389766,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.2951722063784833,-0.40437518449728005,-0.10607955298916025,-0.21261269988019282,0.3848306334928621,-0.27263977778638254,-0.4918687911678179,-0.06008081884066854,-0.32048218424030556,0.37909574861507284,-0.9684476111420292,-0.1890896715118131,0.05731659482021067,0.1037367577587157,-1.063343869689845,1.432710543059424,2.0,-1.0,-1.0,37.0,1
1.866616473151188,1.8145851491724392,1.1636037009070312,1.302271730126276,-0.40195640952052564,2.1132361876753034,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,2.327502723980479,3.9138385676737575,-0.7330172824621971,-0.026610217841401624,0.5227224108596137,2.3664039822254535,3.9190109796473678,-0.7167328931049316,-0.1959890552364854,0.5139913159077554,-0.6225722615714454,-1.0516208193796115,0.07132154159492167,0.2633750150206071,-1.2266148566030002,0.08892753932289767,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.6650490174216634,0.3953584550836985,-0.5797476965993428,1.70958627034804,-0.3771509461223976,-0.6309178338114801,0.39827227905172274,-0.5363564807449086,1.026739039240801,-0.38717211254220985,0.8051311877656732,1.40309442127012,0.8536616483076633,0.10693156344338284,0.970034183142885,0.9236453465231158,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8506581914122231,0.4307619337372263,-0.9572407998023814,-1.1328988986863804,-0.45911374424093415,0.8572312615162274,0.4564056380465976,-0.9829147565335827,-1.013529066006215,-0.4316254815540437,1.1473285192993512,0.8365975687877687,1.1365289976404458,-1.2404769894594256,-0.6002906979333701,1.3091981189753268,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,1.1543976933280578,0.8146206006967264,1.6277988865381614,0.43691498470931234,-1.955489770442626,1.336034437706334,0.927536452229431,1.4525387517346309,0.9077252536647211,1.1985742423258654,0.35823322866079294,-1.097555808237117,-1.0093745552909281,-0.2748018732327873,0.13030598165219937,-0.41683812579713764,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.25035693230789635,-0.6801405147027927,-0.0273400909765876,-0.09593499872642827,0.4136332073579234,-0.22789039176673132,-0.7763230318431721,0.01885748328575727,-0.1152722480864339,0.4080784421920173,-0.76103048180276,-0.047925953608984294,-0.408329771695549,0.46463606626382803,-1.1005386155534234,1.3991423168634336,2.0,-1.0,-1.0,37.0,1
-1.3629187994426262,1.4418002846898872,-0.2596083264550112,-0.21920541022030354,-1.148693377838877,-1.5558499051080186,-1.707825127659933,-1.0,-1.0,1.707825127659933,-1.0,1.707825127659933,-1.707825127659933,-0.7265620768139075,-0.4098790492361603,-0.7584235297362398,-0.6852131094160978,0.45590626298478865,-0.7249428091867309,-0.4153396475430686,-0.7705813469869021,-0.6197963114986964,0.47953979506555683,1.4034661766256318,-1.0887472478586901,1.3006944249736334,1.77012510095245,-0.9630575753982437,1.3930648716183403,1.707825127659933,-1.0,-1.0,-1.707825127659933,-1.0,-1.707825127659933,1.707825127659933,1.477155078299603,-1.0514688873529523,0.06553669613731737,-1.0014897445790099,1.7469906312863104,1.427484849746708,-1.0208988113683897,-0.3595716386682554,-0.6367551717985551,1.6765106060282668,0.9215852166257101,1.2597125096074793,0.876507753627259,0.012580183934515505,1.2131002198384568,1.000430029262571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8885258242060251,0.5814658172604549,-0.9631977001987314,-0.8121609654490112,-0.04764008961843298,0.89364958308391,0.6124083002395546,-1.024726795467827,-0.5498618100033718,0.1085618840990733,1.290301340099667,1.0320208051008195,1.1418447107643974,-1.3451013665477647,-0.6983369044410902,1.4241190522890235,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,1.4758882690685846,1.0446940708442416,1.1748533271314452,1.4855109480116624,1.0523893345377142,1.336034437706334,0.927536452229431,1.4525387517346309,0.9077252536647211,1.1985742423258654,0.37186290127946525,-1.2175315443602017,-0.9725335779433714,-1.0804099706578967,0.15898975921758807,-0.7548358732276931,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.22545955782423935,-0.825280162179382,0.019903586230955807,-0.07259945849567535,0.4136332073579234,-0.20302962175581632,-0.9327728642146195,0.058326634348970265,-0.09247114406933703,0.4080784421920173,-0.5265589442888158,0.12460747938336139,-0.6637950485633509,0.770615914779032,-1.128104264772115,1.0886362245505226,2.0,-1.0,-1.0,37.0,1
-1.3509891176968958,1.0032298558868817,-0.37785739697767357,0.1256627415915877,-1.3185078888867405,-1.3756966208932229,-1.707825127659933,-1.0,-1.0,1.707825127659933,-1.0,1.707825127659933,-1.707825127659933,-0.7265620768139075,-0.4098790492361603,-0.7584235297362398,-0.6852131094160978,0.45590626298478865,-0.7249428091867309,-0.4153396475430686,-0.7705813469869021,-0.6197963114986964,0.47953979506555683,1.4804043451647613,-1.1126142375952415,1.3006944249736334,1.5955625909969315,-1.1566287909981097,1.448652486174301,1.707825127659933,-1.0,-1.0,-1.707825127659933,-1.0,-1.707825127659933,1.707825127659933,1.5122731782294598,-1.096465909964617,0.5091697161437703,-1.271370614843241,1.7623719007927248,1.5329199496094164,-1.1530765109663423,0.8779222558683195,-1.403614205256414,1.7442580594280415,1.0394092928841023,1.054881207232276,0.8803154378471915,-0.1289468853287853,1.5278967536016852,1.0711858966973873,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8983433586340481,0.6417473706697466,-1.0644650069366843,0.06564811499010459,0.39354380332505223,0.89364958308391,0.6124083002395546,-1.024726795467827,-0.5498618100033718,0.1085618840990733,1.4307210748142634,1.2274440414138705,1.147160423888349,-1.5543501207244423,-0.8939378577747867,1.519903081082637,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,1.6253134662437565,1.1196017122876152,0.818437149237636,2.303927309613497,0.8445536863343245,1.7888757820701366,1.1443631553480016,0.5338247255798934,2.514341298965441,0.6561175062114376,0.38276663937440547,-1.3295088980750822,-0.9848139037258903,-1.5557187481387114,0.09079813708100427,-1.1465077841644251,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.1756648088569253,-1.1445873866278726,0.09076910204227119,0.1374204035811006,0.4136332073579234,-0.20302962175581632,-0.9327728642146195,0.058326634348970265,-0.09247114406933703,0.4080784421920173,-0.25601486254195016,0.35988034255474644,-0.8399349216115658,1.092287037577067,-1.1611452826712323,0.9879315459625513,2.0,-1.0,-1.0,37.0,1
-1.3356509554523863,0.6085164699641682,-0.4792137431399554,0.4198149887252598,-1.3185078888867405,-1.1971242528346497,-1.707825127659933,-1.0,-1.0,1.707825127659933,-1.0,1.707825127659933,-1.707825127659933,-0.7265620768139075,-0.4098790492361603,-0.7584235297362398,-0.6852131094160978,0.45590626298478865,-0.7249428091867309,-0.4153396475430686,-0.7705813469869021,-0.6197963114986964,0.47953979506555683,1.5563166714567027,-1.1497406660743201,1.2926329634432814,1.4118125805174389,-1.1566287909981097,1.5067702620555192,1.707825127659933,-1.0,-1.0,-1.707825127659933,-1.0,-1.707825127659933,1.707825127659933,1.5903134002958081,-1.1795373363246169,1.235114657972513,-1.55351879739221,1.771412799662907,1.5329199496094164,-1.1530765109663423,0.8779222558683195,-1.403614205256414,1.7442580594280415,1.1558633217441394,0.8090836443820334,0.8650847009674608,-0.1949928509849922,1.7155853599186037,1.1383916315397307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8983433586340481,0.6417473706697466,-1.0644650069366843,0.06564811499010459,0.39354380332505223,0.89364958308391,0.6124083002395546,-1.024726795467827,-0.5498618100033718,0.1085618840990733,1.571140809528858,1.4284507987644361,1.1258975713925423,-1.3799761589105441,-1.1723497674821717,1.6093432755973014,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,1.8879395703698167,1.4673871904175833,-0.49584750674578554,2.8580633877814052,-1.242546100794891,1.9901386017873839,1.456382069591793,-0.21921955815349842,2.645022986860715,-1.363646979384715,0.3963963119930778,-1.4574830166063768,-0.8804311345744795,-1.9021302300315084,0.15154821315109557,-1.5800443779578857,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.15076743437326826,-1.318754963599784,0.1537606716523293,0.04407824265808921,0.4533888726927968,-0.1284473117230643,-1.430567785396502,0.23199089902710726,0.04433548003324398,0.4837327972567175,0.023547355263149012,0.6422077783604041,-1.0950878937399207,1.3511930632437779,-1.186634067907694,0.6774254536496399,2.0,-1.0,-1.0,37.0,1
-1.3152000724597093,0.23573160548161615,-0.5636773649418572,0.4705308934034789,-1.4717878291220439,-1.0104308437075185,-1.707825127659933,-1.0,-1.0,1.707825127659933,-1.0,1.707825127659933,-1.707825127659933,-0.7265620768139075,-0.4098790492361603,-0.7584235297362398,-0.6852131094160978,0.45590626298478865,-0.7249428091867309,-0.4153396475430686,-0.7705813469869021,-0.6197963114986964,0.47953979506555683,1.630177313254267,-1.194822757798914,1.2684485788522246,1.1729375668940976,-1.2511953284252046,1.5650455280211015,1.707825127659933,-1.0,-1.0,-1.707825127659933,-1.0,-1.707825127659933,1.707825127659933,1.6342110252081294,-1.2141504306412836,1.6787476779789658,-1.381776425405881,1.8083982950409259,1.5725790238697006,-1.1948168371551684,1.211849179790887,-1.5451881806640189,1.7532058362921623,1.2709473032058243,0.5428029512942749,0.8270078587681352,-0.2799090925429728,1.843436608578051,1.200898772558355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8983433586340481,0.6417473706697466,-1.0644650069366843,0.06564811499010459,0.39354380332505223,0.8992524017866302,0.6778287714817613,-1.0784851312404267,0.44880612600275216,0.545894190898024,1.709007458157733,1.6350410771525161,1.0833718664009293,-0.7871046887432901,-1.253932074651504,1.6860445941051987,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,2.168677819608019,1.5636970151304965,0.40261827502819186,2.218675605279972,-1.6051200339665357,2.090770011646006,1.488112806633536,0.11965036952652774,2.3375366624012464,-1.5305846603431612,0.41275191913548614,-1.6014538999540797,-0.6900860849454368,-1.1931951042974123,0.2531591421681097,-2.0696322017719693,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.12587005988960415,-1.492922540571685,0.23250013366490177,0.09074932311959477,0.4888173907803371,-0.09861438770997055,-1.6154630418354898,0.26356621987767764,0.47755645635808436,0.5199271469819153,0.32114584518470246,0.9872746443450955,-1.433626231300676,1.5551796289205806,-1.2217519497890412,0.4340558137287094,2.0,-1.0,-1.0,37.0,1
-1.2930449492176395,-0.10416047684071683,-0.6439178056536636,0.44010135059654754,-1.6237271284806547,-0.8259890919585063,-1.707825127659933,-1.0,-1.0,1.707825127659933,-1.0,1.707825127659933,-1.707825127659933,-0.7265620768139075,-0.4098790492361603,-0.7584235297362398,-0.6852131094160978,0.45590626298478865,-0.7249428091867309,-0.4153396475430686,-0.7705813469869021,-0.6197963114986964,0.47953979506555683,1.703012112804643,-1.2505124005175319,1.2402334634959917,0.9065000516988326,-1.3655628014868553,1.6258497292504686,1.707825127659933,-1.0,-1.0,-1.707825127659933,-1.0,-1.707825127659933,1.707825127659933,1.6781086501204507,-1.2487635249579503,1.9207293252552133,-1.4063110499753566,1.8236621502762989,1.7041310750745486,-1.2922109315957646,2.0564878697126754,-1.2974337237007108,1.8441942685597832,1.3846612372691551,0.2560391279689932,0.7889310165688095,-0.34595505819917993,1.8832042934808413,1.2624272795411584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8983433586340481,0.6417473706697466,-1.0644650069366843,0.06564811499010459,0.39354380332505223,0.8992524017866302,0.6778287714817613,-1.0784851312404267,0.44880612600275216,0.545894190898024,1.83921484852945,1.858381918653144,1.0408461614093159,-0.20295191666673112,-1.6232640254813355,1.7584009531521478,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,2.4267758874560448,1.7456155729215532,1.0708986085790841,1.4343599254115482,-1.7163239456476653,2.3240519163182665,1.625612667147749,0.819981553398582,1.7071896972593377,-1.6567859180677256,0.43455939532536264,-1.7774183129346046,-0.3892181032737237,-0.1700728205675232,0.3417811907781541,-2.598126448296363,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.0661163611288287,-1.8847995887584754,0.3112395956774744,1.0475064725804637,0.5771182392962291,-0.038948539683768935,-2.013698978780986,0.3582921824293889,1.343998409007765,0.6266052303825003,0.6187443351062559,1.3637112254193038,-1.6344381787652178,1.6728641860418132,-1.2478071524752028,0.04802121247481967,2.0,-1.0,-1.0,37.0,1
-1.2657771052274018,-0.40019551628274225,-0.7326046085456603,0.4603877124678353,-1.8185669358934637,-0.6475181541615613,-1.707825127659933,-1.0,-1.0,1.707825127659933,-1.0,1.707825127659933,-1.707825127659933,-0.7265620768139075,-0.4098790492361603,-0.7584235297362398,-0.6852131094160978,0.45590626298478865,-0.7249428091867309,-0.4153396475430686,-0.7705813469869021,-0.6197963114986964,0.47953979506555683,1.7748210701078306,-1.3088539309846547,1.2039568866094068,0.5573750317877959,-1.4597879434719756,1.6875906537594778,1.707825127659933,-1.0,-1.0,-1.707825127659933,-1.0,-1.707825127659933,1.707825127659933,1.7229817778086018,-1.2764540004112828,2.1022155607123985,-1.2959052394127166,1.8633481738882685,1.7495939162997527,-1.3130810946901765,2.2332727117893287,-1.2148489047129412,1.876266819397412,1.4956350765357798,-0.030724695356281223,0.7242003848299556,-0.32708478229740645,1.7386283175258253,1.321931854237191,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6374634505723424,2.1588331314702436,1.3302089523960838,1.1797904093935978,-0.4659497282793908,1.7004554762756525,2.1271438266937372,1.3705057206224502,1.2691405020077824,-0.26266819978588785,0.4911853952693351,1.847214876578115,-0.8674948500893358,0.5730122134051161,1.7282452741647614,0.6008705934585092,-1.0,-1.0,-1.0,-1.0,-1.0,-2.788866755113585,2.788866755113585,0.49330439673487225,1.9970912263386043,-0.36961677707506146,-0.7651340463933817,0.6185938952770905,0.48524160890161633,2.059266073384886,-0.4601937289481838,-0.5528347875177516,0.5639388736822086,2.0237792226626463,-1.633447429586902,1.9870249356436829,0.10383393255701387,2.9796063200933274,0.9440028201466821,-1.0,-1.0,-1.0,-1.0,-1.0,2.788866755113585,-2.788866755113585,2.463456886410872,-2.5234140376554564,2.555314263035793,4.01112008188608,-2.7992736237869473,2.288019533338006,-2.8101708526719977,2.323855905377394,5.197384987897133,-2.778385023464726,0.9163428250278222,1.7715175215830345,-1.7862182821365526,1.7199380088903058,-1.2743343697027798,-0.2373087101910989,2.0,-1.0,-1.0,37.0,1
-1.2333965404889946,-0.6523735128444758,-0.8128450492574668,0.5922490646312054,-1.7046124613745068,-0.4787786401493566,-1.707825127659933,-1.0,-1.0,1.707825127659933,-1.0,1.707825127659933,-1.707825127659933,-0.7265620768139075,-0.4098790492361603,-0.7584235297362398,-0.6852131094160978,0.45590626298478865,-0.7249428091867309,-0.4153396475430686,-0.7705813469869021,-0.6197963114986964,0.47953979506555683,1.8456041851638296,-1.3778030124458018,1.1878339635487025,0.32768751868842955,-1.3686353604646322,1.7515016152079412,1.707825127659933,-1.0,-1.0,-1.707825127659933,-1.0,-1.707825127659933,1.707825127659933,1.7688304082725816,-1.2972218570012808,2.283701796169584,-1.2100340534195522,1.8957545126956756,1.7969913465132619,-1.3269945367531208,2.4297003140967224,-0.825520472342028,1.9664418174046583,1.603868821005698,-0.3174885186815629,0.640431331991439,-0.03459550581991795,1.4754926080755744,1.379692106466696,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.701978676813637,2.1236688919814903,1.3659503547741851,1.2641951286665898,-0.26507696653396534,1.7662885960326176,2.1120467948686117,1.3585594237840943,1.9468080300119377,0.055680105767882224,0.5141631700408151,1.6852927664901596,-0.6282877595115103,0.869447948488743,1.7678077785450699,0.42132651721830927,-1.0,-1.0,-1.0,-1.0,-1.0,-2.788866755113585,2.788866755113585,0.5295286869591558,1.7991210310953947,-0.1765580140492483,-0.8503857507269059,0.7418198514642882,0.5218348488502056,1.8794585634816852,-0.2493413295028341,-0.6758293173015388,0.6848779653765608,2.146446276230703,-1.281518603625852,1.9133429809485694,0.3455163617845469,2.6907390318758524,1.1516138314495974,-1.0,-1.0,-1.0,-1.0,-1.0,2.788866755113585,-2.788866755113585,2.637738507796482,-2.1170230247210102,2.736415025664709,3.147705093348223,-2.7903488825893232,2.805123549565067,-1.6154630418354898,2.805379548348592,1.4352028250761524,-2.7824670929826048,1.2139413149493756,2.195008675291521,-1.8630452480405626,1.7120923717488905,-1.2826418256317007,-0.6904797638369693,2.0,-1.0,-1.0,37.0,1
